url,type
http://codecanyon.net/item/easy-social-share-buttons-for-wordpress/full_screen_preview/6394476,benign
http://www.islandpacific.com/customers.html,defacement
wvdhhr.org/wvwc/NewsClippingsOLD/August/dr_pamela_balch.htm,benign
lyricsto.com/black-parade,benign
torrentreactor.net/torrents/2284944/Lots-of-Lewis-Black%2B,benign
facebook.com/rafik.makhlouf,benign
imdb.com/name/nm0642605/,benign
http://www.emmis-feinkost.de/news,defacement
http://www.pcpcadv.com.br/ebra/debradesco/system/seguranca/tela/,phishing
en.wikipedia.org/wiki/Category:1942_films,benign
http://coaltur.com/mode/home/myaccount/signin,phishing
http://www.methoni.gov.gr/LinkClick.aspx?link=110&tabid=110&mid=376,defacement
jpopasia.com/group/nyc/videos/yume-tamago::7803.html,benign
condoreports.com/real-estate-reports/newport-g-condo_deerfield-beach_condo_ownership_15673,benign
goeags.com/landing/index,benign
www571.paypal.ca.17442.securessl-110.mx/js/web.apps/ca/m.pp/?cmnd=_lg&nav=_EF16FA58A4E2DBF8AC21,benign
https://wheresuccessbegins.buzz/doc/onedrive/,phishing
mediafire.com/?yds7s8yakp5vu6w,benign
swimmingpoolstories.blogspot.com/,benign
freebase.com/view/film/film_casting_director,benign
fosterhall.blogspot.com/,benign
hidreletricacapivara.com.br,phishing
http://apps1.bdimg.com/store/static/kvt/cf25f5e24136e0fdd28c938804891157.jpg,malware
http://emigrationrusse.com/index.php?option=com_content&view=category&layout=blog&id=118&Itemid=721&lang=fr&limitstart=2,defacement
http://distractify.com/post/related/id/5550b9fd4a0c4bdd0984eae3/skip/20/limit/10/back/0,benign
http://157.245.185.193/SBIDIOT/yarn,malware
http://1004bang.net/boardshop/data/theme/index/index.html,phishing
http://www.saludyestetica.cl/g/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5zYWx1ZHllc3RldGljYS5jbC9nL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTY0OmluaGliaWRvci1kZWwtYXBldGl0by1uby1hcGV0aXQmSXRlbWlkPTc5,defacement
https://myspace.com/fiveminutestothestage/post/activity_profile_38238870_270489b531c54163aa55c096d00608f1/connections,benign
youtube.com/watch?v=T87-H6RgjRI,benign
loveforlife.com.au/content/08/11/29/solutions-commerce-winston-shrout-website-accepted-value-strawman-utilizing-birth-c,benign
docstoc.com/docs/53907486/A-History-of-the-Canadian-Dollar---A-Floating-Canadian-Dollar,benign
a-leaguearchive.tripod.com/2005/2005.htm,benign
wisconsin.inetgiant.com/madison/addetails/big-walnut-logs-and-maple-oak-locust-and-pine-for-sale-madison-and-area-200/10639913,benign
http://emgn.com/entertainment/these-14-people-were-wearing-the-most-unfortunate-t-shirts-when-they-were-arrested/,benign
www.paypal.co.uk.5423.secure-731.mx/images/cgi.bin/uk/web.scr/?un=1&cmnd=_lg&nav=bef6f3918e9fb1d33562d74009ed43be,benign
whosdatedwho.com/tpx_26338/robert-joy/,benign
photos.lucywho.com/jean-simmons-photos-t16740.html,benign
http://www.backundgastrowelt.de/en/machines,defacement
swingmagazine.org/fab_fong-torres.html,benign
schizophrenia.com/,benign
zaz-auto.kh.ua,phishing
clickngomortgages.co.uk/,benign
http://www.pedacinhodefriburgo.com.br/doc/kk/,phishing
http://www.dutchpeaks.nl/nl/weblinks,defacement
http://papillon-vole.fr/index.php?page=shop.product_details&flypage=flypage.tpl&product_id=743&category_id=57&option=com_virtuemart&Itemid=22,defacement
maplandia.com/slovenia/trebnje/dobrnic/,benign
theglobeandmail.com/news/national/how-a-fist-of-wind-pushed-the-concordia-down/article1477714/,benign
fundrace.huffingtonpost.com/neighbors.php?type=name&lname=Wertheimer&fname=Bruce,benign
membres.multimania.fr/astrobe/,phishing
torrentreactor.net/torrents/3420697/New-Meditation-Relaxation-Music-Instrumental-MP3-Guitar-Violin-Autumn-Boy,benign
scholarships.studentscholarships.org/honourable_francis_charles_lynchstaunton_memorial_entrance_leadership_scholarship_6441.php,benign
pastehtml.com/view/becgimkyj.html,benign
http://app66560000.blogspot.com/,phishing
lets-go-away.co.uk/,benign
celebgalz.com/peter-philips-autumn-kelly-wedding-pictures/,benign
http://www.reyderocha.com.co/index.php?option=com_jukebox&view=category&id=26:candido-perez,defacement
http://nypost.com/2015/04/23/american-apparel-hit-with-another-shareholder-lawsuit/,benign
johnrbutler.com/,benign
http://hotlinegsm.com/products/mobile-and-tablet/htc-titan-ii-detail,malware
en.wikipedia.org/wiki/Hoang_Mai_(politician),benign
http://tobogo.net/cdsb/board.php?board=storybook&bm=view&no=166&category=&auth=&page=1&search=&keyword=&recom=,benign
4shared.com/file/TMXbL6OG/Electric_Power_Distribution_Ha.html,benign
facebook.com/jerrybrown?sk=wall,benign
http://dawsonsworld.com/old_aol.1.2/?Login=&amp;LigertID=1993745&amp;Lis=10&amp;us=1,phishing
docstoc.com/docs/12366700/Montmorency-County-Sex-Offenders,benign
villakidsbuffetinfantil.com/Limit-id=65722/4d10c1f33f738003ce6b79c538599504/,benign
topix.com/ncaa/kansas-state-football,benign
rubyclippers.com/,benign
http://babal.net/women/view/2003/%D9%81%D9%86%D8%AF%D9%82-%D8%A3%D9%88%D8%A8%D8%B1%D9%88%D9%8A-%D8%AF%D8%A8%D9%8A-%D9%88%D8%AC%D8%A7%D8%A6%D8%B2%D8%A9-%D8%A3%D9%81%D8%B6%D9%84-%D9%81%D9%86%D8%AF%D9%82-%D9%81%D8%A7%D8%AE%D8%B1-%D9%81%D9%8A-%D8%A7%D9%84%D8%B4%D8%B1%D9%82-%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7,benign
safety.apple.com.ureyv.cjpv8xsxzbb6bqbu4q.download,malware
http://zohard.com/.well-known/pki-validation/mod/unblockverification/customer_center/customer-IDPP00C963/signin/signin.php?cmd=_update-information&account_update=e484c59de8ad85e2e67f18f6efcb211e&lim_session=a34117d8bf43f5b4e1537dade2344c19ee6b97a1,phishing
http://espaceclientv1.fr/Notice/orange/customer_center/customer-IDPP00C619/login.php,phishing
ask-the-hypnotist.com/Montreal-Hypnotist-Appointment.html,benign
www.warholreimagined.com//wp-content/languages/ficohsa.php,benign
ahrchk2.hkcolocation.com/images/d/login.htm,benign
http://mashable.com/category/international-space-station/2015/05/08/nasa-astronaut-photo-geography-quiz,benign
pamirinvest.tj/en/libraries/openid/rotrxe/OpretdinkodetilVerifiedbyVisaellerMasterCardSecureCode.html,benign
www.forcimsa.com/logs/sys/update/infosy/confirmation/newupdate2012/info/account/update/,benign
www.angelfire.com/sk/bootsandstuff/,phishing
https://livenmitac-my.sharepoint.com/personal/czarina-cabalza_live_nmit_ac_nz/_layouts/15/guestaccess.aspx?guestaccesstoken=BCxwl3A7TTskGW2POLH3Cucg2dFe77pBj2gKmiXkIZs%3D&docid=1_1b87bddf46e1144efadb39c587acdadae&wdFormId={5B4E96CF-1BCD-468F-A845-09B4D8027BC2},phishing
http://kccs.nichost.ru/index.php?option=com_content&view=article&id=55:2011-01-22-10-24-17&catid=17:news&Itemid=35,defacement
www.tamfidelidade.22o.de/,benign
ufdc.ufl.edu/UF00073793/00298,benign
http://www.autoursdurock.info/index.php?option=com_jevents&task=day.listevents&year=2013&month=01&day=16&Itemid=0,defacement
boomerater.com/senior-living/senior-housing-in-San-Leandro_California,benign
hobbes.nmsu.edu/h-browse.php?dir=/pub/os2/dev/emx,phishing
upperstjohn.com/history/missionaries.htm,benign
http://www.thetunes.nl/tour/details/6-bevrijdingsfestival-2010,defacement
colbertartists.com/ArtistBio.asp?ID=30,benign
helapharm.ro/css_/img/webscr/cmd_/e2tUc17DNO4HbXV3GTuugM17.0.83.145.9.1.0/wo/,benign
http://business-page.fb.realtor-item3289837532.com/,phishing
campusexplorer.com/colleges/778C8132/California/Oakland/Lincoln-University-Oakland/,benign
youtube.com/watch?v=ZxXCswAinWM,benign
mmafighting.com/fighter/john/makdessi/1675/,benign
hockeydb.com/ihdb/stats/pdisplay.php?pid=4550,benign
trendyclothing.in,phishing
http://www.safaribar.cz/fotky/category/70-metaxa-malibu-1-1-prty-19.-3.-2010.html,defacement
tech.groups.yahoo.com/group/Goatads/,phishing
technews.tmcnet.com/news/2011/06/01/5547173.htm,benign
http://www.handreporting.com/sejeal.jpg,defacement
solidstatedrives.com/Catalog.aspx?ItemNumber=8819,benign
linkedin.com/directory/companies/media-production/montreal.html,benign
http://paypalsecure.net/~saasdde/konto/,phishing
collegesports-fans.com/ncaa-tournament/2009-teams/kansas.html,benign
chessgames.com/perl/chessgame?gid=1131292%2C,benign
tv.thecheers.org/tvshow_3651_Archie.html,benign
pointsincase.com/articles/observational-humor,benign
bshawmusic.com/,benign
martialartssupermarket.com/,benign
btjunkie.org/torrent/Lewis-Black-Complete-Discography/3952d3a0046334e6872dcb8bdd526f6ddfe1bea88d61,benign
rrnow.findhere.org/,benign
en.goldenmap.com/Cap_Boso,benign
asarcevent.com/Event.aspx?id=430354,benign
https://www.onlinesbi.online/,phishing
pokemyname.com/firstname_78993_lundell.htm,benign
http://web.de/magazine/sport/fussball/champions-league/fc-bayern-muenchen-fc-barcelona/champions-league-fc-bayern-muenchen-fc-barcelona-schreckgespenst-30620684,benign
www.faqs.org/faqs/amiga/AmiTCP-faq,phishing
faqs.org/faqs/tv/alias/episode-guides/season1/,benign
bchockey.net/news.aspx,benign
http://www.galerie-unterm-maulbeerbaum.de/index.php?option=com_content&view=article&id=71&Itemid=70,defacement
https://www.surveygizmo.com/s3/5593804/AT-T-Login,phishing
indianahsfootball.homestead.com/files/logs188.htm,benign
lacapanninaristorante.com/,benign
archive.org/stream/stnicholasv18part2dodgrich/stnicholasv18part2dodgrich_djvu.txt,benign
watch-friends-online.com/,benign
http://accesd-web-desjardins-info.com/652475c82d9fe92e9f3dba8cfe67f903/,phishing
tenb.us/ahmedrafiq.info/wp-content/backup-db/hsbc.com.lb.htm,benign
http://www.sogm.net.br/index.php?option=com_rsform&Itemid=68,defacement
amytangerine.blogspot.com/,benign
http://www.dtxzx.net/view.asp?id=534,defacement
frommers.com/articles/3016.html,benign
http://www.elektro-vozila.si/tehnologija/baterije/stran-2,defacement
bleacherreport.com/articles/710444-college-football-2011-50-things-you-absolutely-will-not-see-this-season,benign
tributes.com/show/Daniel-B.-Webster-90669755,benign
myspace.com/kalilwilson,benign
http://www.neesonmurcutt.com/houses/coomba-park-house-2004.html,defacement
http://sueweston.com/whats-on-tai-chi-courses/7-new-tai-chi-chuan-beginners-courses-abergavenny,defacement
pipl.com/directory/people/Dan/Parshall,benign
www.cienciadivertida.com/ingles/index.htm,phishing
music.yahoo.com/zaiko-langa-langa/albums/avis-de-recherche--159897436,benign
whataboutu.com/images_Michael+Caloz~1483.html,benign
ehow.com/info_8091930_places-live-alameda-county-california.html,benign
http://javadoplant.nl/sejeal.jpg,defacement
http://ecnavi.jp/redirect/?url=http://ad2.trafficgate.net/t/r/35/3203/86513_86513/0/AXUI%user_id%IT31083FR35,benign
commemorations.hrvets.org/viewforum.php?f=431,benign
redfin.com/WA/Mountlake-Terrace/23302-53rd-Ave-W-98043/home/2722541,benign
p0steonline.nm.ru,benign
marcovich.com/images/index.php,benign
flixster.com/actor/marilyn-lightstone,benign
https://paytm.com/offer/blog/faq/defective-product-software-issues-phone-hanging-heating-on-charging-dissatisfaction-with-product-performance/,benign
thedisneyblog.com/2010/04/09/retro-disney-amiga-%e2%80%93-disney-animation-studio-1990/,benign
monova.org/details/2003329/LES%20COLOCS%20DISCOGRAPHIE%20COMPLETE%09.html,benign
soulism.gr/www.paypal.comcgi-binwebscr/46b620e659aa4e967ce48b3f4027e5fd/,benign
http://85.217.170.105/x86,malware
en.wikipedia.org/wiki/W._Hudson_Kensel,benign
samnewmanphoto.com/,benign
youtube.com/watch?v=-5ei3vGwtqE,benign
http://www.thereefrestaurant.com/wp-content/plugins/lightbox-gallery/lightbox-gallery.css,malware
zimbio.com/pictures/7Od_Y8gJ5cH/V8+Supercars+Gold+Coast+600+Qualifying+Race/DL4ksL2ohfP/Alex+Tagliani,benign
emps-scape.net/,benign
http://nypost.com/2015/05/12/mini-tacos-margaritas-and-10-other-ways-to-party-at-frieze/?share=email,benign
mdhistory.net/msaref06/barron/html/index.html,benign
myspace.com/lafamilliaentertainment,benign
search.4shared.com/search.html?searchmode=2&searchName=Game+-+03+-+Mehki+Mehki,benign
sbccfilmreviews.org/?p=4421,benign
kushandassociates.net/News.html,benign
http://dantri.com.vn/xa-hoi/tu-vu-ong-truyen-nen-ra-soat-ca-nhung-can-bo-duong-chuc-999455.htm,benign
http://portalenlaces.com/diarios/dmexico.htm,defacement
http://chambopercussion.com/index.html,defacement
fountainpennetwork.com/forum/index.php?/topic/90367-lamy-safari/,benign
http://grasslandhotel.com.vn/index.php/tours/mysontours?id=14:longtermstaying&cid=0:all,malware
appliedlanguage.com/translation/hindi_translation.aspx,benign
zlcsf.org/,benign
http://ultrasplet.net/reference-spletnih-strani/item/hopa,defacement
http://neues-atelierhaus-panzerhalle.de/component/mailto/index.html?tmpl=component&link=aHR0cDovL25ldWVzLWF0ZWxpZXJoYXVzLXBhbnplcmhhbGxlLmRlL2ltcHJlc3N1bS5odG1s,defacement
guardian.co.uk/film/2010/apr/07/john-mccallum-obituary,benign
sites.google.com/site/wallingfordhistorygateway/Home/characters/s,benign
vevo.com/artist/otis-and-shug,benign
baseball5tz.steadywebs.com/zephy2n/gary-jo5f.html,benign
imdb.com/name/nm1352341/bio,benign
en.wikipedia.org/wiki/Strictly_Sinatra,benign
scs.sk.ca/van/,benign
https://vpgcompany.info/A2/D/bizmail.php,phishing
usmagazine.com/celebrity-news/news/tiger-20091012,benign
www.smallhousecatalog.com/BillingCenter@aim.com/aol/cmThkRqcUe5qBbI/RBMC8Qg1BHav4pYFzembF/Verify/AolAccounts/secured/aol/update.php,benign
yellowbot.com/st-marys-episcopal-church-kansas-city-mo.html,benign
http://www.saegewerk-strubelt.de/index.php?option=com_content&view=article&id=13&Itemid=12,defacement
en.wikipedia.org/wiki/Thomas_Brown,benign
hockeydb.com/ihdb/stats/pdisplay.php?pid=2957,benign
https://thelovertheliar.com/wp-content/themes/danfe/mwoxwtjwxug/70758647/EmploymentVerification_70758647_05072020.zip,malware
cups.sourceforge.net/kups.html,phishing
isthisyour.name/emma_cropper.htm,benign
longbranch.ga.lce.schoolinsites.com/,benign
travel.yahoo.com/p-hotel-486826-bamako_hotels-i,benign
theahl.com/stats/player_search.php?search_name=&search_team=0&search_active=1,benign
http://www.belmontbaptistchurch.com/mailto/component-2?link=aHR0cDovL3d3dy5iZWxtb250YmFwdGlzdGNodXJjaC5jb20vZGlyZWN0aW9ucy1hbmQtbWFw,defacement
en.wikipedia.org/wiki/2008%E2%80%9309_Phoenix_Coyotes_season,benign
6226677.cn/images?ref=us.battle.net/d3/en/index,benign
red-workers.com/11forums/images/hlb.com.my/login.do.htm,benign
videosurf.com/john-mayberry-153119,benign
womenintexashistory.org/timeline/,benign
www.shadowcom.net/Software/infusion/,phishing
freefox.com/mp3/-1_00/Alys-Robi-Beguine.htm,benign
www.tourismkabupatenmalang.com/trial/facte/1edf07032ca4fba799d613408f01614d/webscr.php?cmd=_login-run&,benign
http://134.122.12.24/mips,malware
content.usatoday.com/topics/more+articles/George+Stevens,benign
blog.filipesilva.name/wp-admin/includes/lar.php?check=3,benign
yesling.com/js/?ssl=0&amp;dest&amp;mod=www,benign
www.vextrasoft.com/rasterstitch.htm,phishing
members.shaw.ca/drk-design/,phishing
tumblr.com/tagged/pontiac+gto,benign
mylife.com/cliff_jenkins,benign
forum.skins.be/13-videos/15810-joely-fisher/,benign
dizinar.ir,phishing
tibiafreeitems.galeon.com/,benign
www.scandscience.se/setranslate.html,phishing
last.fm/music/Esmerine,benign
scribd.com/doc/59490737/iPhone-and-iPad-Web-Design-For-Dummies,benign
http://www.mueblesjoval.cl/index.php?option=com_morfeoshow&task=view&gallery=29&Itemid=39,defacement
https://mitsui-jyuku.mixh.jp/uploads/9ODNO38B.exe,malware
https://staging2.lifebiotic.com/novacms/grassandrocks.php,malware
http://juniortennis.ru/9653564799/336264262473734/,phishing
http://95.217.147.3/bins/malware.arcle-hs38,malware
www.microsoft.com/technet/security/,phishing
mikestegeman.tripod.com/artistseye.html,phishing
louisiana.edu/,benign
http://www.yawarhussainscalligraphy.com/0b454764082a86e6766e381bb530b822/,phishing
csfstampi.it,phishing
facebook.com/people/Jean-Winterburn/760074497,benign
baseball-almanac.com/teamstats/roster.php?y=1999&t=MON,benign
imdb.com/title/tt0107578/combined,benign
en.wikipedia.org/wiki/One_More_Kiss_(film),benign
https://drive.google.com/uc?export=download&id=1NtJoaogSP5DOuNohcs6w2W-wiO8w1L2N,malware
censusonline.us/browse/CHONG/,benign
motors.shop.ebay.com/i.html?_nkw=(jlo%2Cjlo+clothing%2Cjlo+photo%2Cjlo+pic%2C%2C%2Cjlo),benign
wellingtonpc.co.uk/,benign
linkedin.com/pub/dir/justin/bradley,benign
peopleaz.org/firstname/Barrette/1,benign
myspace.com/iondissonance,benign
http://www.harley-davidson-dijon.com/administrator,defacement
wn.com/Line_of_succession_to_the_British_Throne,benign
www.computeremuzone.com/spectrum/,phishing
gatewayhimalaya.com,phishing
chicagobearsweblog.com/blog/?p=90,benign
baseballguru.com/jalbright/analysisjalbright07.html,benign
http://www.ksv-oestringen.de/index.php,defacement
pipl.com/directory/name/Contreras/880,benign
winnipegfreepress.com/breakingnews/former-montreal-expos-pitcher-charlie-lea-found-dead-in-home-at-age-54-133727823.html,benign
shofshof.com/www8.Paypal.com/dispatch=588cdSdhervic13cg06d4dd840db1fPayPal.Sevice7117e3a6f876e0fd34/Processing.htm?,benign
www.jmu.edu/cis/,phishing
neopets.com/hollywoodrecords.phtml,benign
http://www.gradinitarosemary.ro/wp-content/PDF/dropbox/,phishing
www.online-mediacents.com,benign
conradaskland.com/blog/2008/03/lotte-furama-montreal-chinatown-restaurant/,benign
maslo1.com/4068021996/3853935958353/,benign
dss.louisiana.gov/,benign
myspace.com/chadrichardson,benign
mooneypartners.com/,benign
http://pastehtml.com/view/bebxga5a6.html,phishing
http://chinesevie.com/index.php?option=com_content&view=article&id=105&Itemid=130&lang=en,malware
http://www.eendrachthummelo.nl/index.php?option=com_contact&view=contact&id=13:ineke-boomkamp&catid=12:contacts&Itemid=55,defacement
http://www.beckundbrauchle.de/index.php?option=com_content&view=article&id=4&Itemid=12,defacement
eserver.org/multimedia/,phishing
https://secure.counterpath.com/Store/Att/Login.aspx,phishing
http://www.fredhopper.com/careers-listing/system-engineer-saas-infrastructure,defacement
histopolis.com/Place/US/IN/Miami_County/Green_Lawn_Cemetery,benign
whosdatedwho.com/tpx_47560/mackenzie-firgens/,benign
www.hawkingdecay.com/paypal.com/?cmd=_home&amp;dispatch=5885d80a13c0db1f8e&amp;ee=04fbddc4ddb124971c4a4a060e997589,benign
http://blog.m1905.com/attachment/201401/23/3577746_1390483812WUZL.jpg,malware
blogs.thescore.com/nhl/2010/09/27/2010-11-team-previews-toronto-maple-leafs/,benign
http://www.theile-gartenbau.de/index.php/unsere-staerken,defacement
https://yyvo8g.by.files.1drv.com/y4mSy5e4oP2axkhv-dGUZULo1UDr2L-dAenOdpBob1acYui_C5qBTJUbOuby6vW23UHTvvae6a2naMD1on1YaHYDsnyEV2XX83GbjcPXdktnGRNhTXLBF24c4T51UJA1Mr2MmyaDGp0qIdMEJLz2X12p96VnaCFN2_wOJURA499r3yPy6x-roYYNxqKn68yApp5YeI8SvAiar0lmATUuUqMLA/Doc0001.tbz2?download&psid=1,malware
lidnug-scottgu9.eventbrite.com/,benign
igorgraciejiujitsu.com,phishing
wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=DESC&db=b1rsmi28&id=I005433,benign
en.wikipedia.org/wiki/Equator_Records_(Canada),benign
sourceforge.net/projects/singer/,phishing
http://www.leblancathletisme.fr/index.php?option=com_content&view=article&id=313:coupe-de-lindre-le-blanc&catid=35:resultat&Itemid=54,defacement
http://www.sxxjytyj.gov.cn/UploadFiles/sstd/2012/12/201212211033109369.jpg,malware
pnyr.big1059.com/pages/Profiles/Kelly.html,benign
http://www.borlangedance.se/index.php?option=com_user&view=login&Itemid=70,defacement
www.gutenberg.org/etext/1216,phishing
http://49.68.157.6:38033/Mozi.m,malware
123people.ca/s/simon+parent,benign
http://www.multielectronicamexico.com/index.php?view=article&catid=34:yootheme&id=59:metales&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=171,defacement
vendez1site.com/includes/install/7eb70551e45e43f53cef1cb31be38e63/,benign
http://wangqiao365.com/e/wap/list.php?classid=1&style=0&bclassid=0,malware
cinepop.com.br/trilhasonora/showbar.htm,benign
www.fpoint.com/products/spread/spread.aspx,phishing
baseball-almanac.com/teamstats/roster.php?y=1975&t=OAK,benign
warwick.ac.uk/alumni/contacts/daroteam/,benign
http://mybigfishsushi.com/index.php?option=com_content&view=article&id=27&Itemid=105,defacement
dailymotion.com/video/xkckw4_wcw-slamboree-1996-control-center_sport,benign
http://panthawas.com/jquery-ui-1.10.3.custom/css/ui-lightness/jquery-ui-1.10.3.custom.min.css,malware
ronleehomes.com/,benign
http://45.148.10.142/SnOoPy.sh,malware
yummymummyclub.ca/erica.php,benign
markhumphreygallery.com/blairseagram.htm,benign
https://youwingirisimiz.blogspot.com/,phishing
facebook.com/tod.fennell,benign
citymelt.com/county/Ohio/Hocking-County-OH.html,benign
www.leeds.ac.uk/textiles,phishing
deadline.com/2011/06/the-onion-signs-first-look-deal-with-cbs-tv-studios/,benign
http://www.musictomyearscampaign.org/News/index.html,defacement
http://ringring.vn/nam-ca-si-do-mat-khi-nhin-lai-hinh-anh-que-kieng-trong-qua-khu-118369.html,benign
armstrongmywire.com/,benign
schenectadyhistory.org/families/hmgfm/easton.html,benign
quarterbacks.org/,benign
sports.yahoo.com/mlb/players/8633,benign
http://www.miedecke.com.au/contact,defacement
disneyworld.disney.go.com/dining/kouzzina/,benign
jigsaw.com/scid11774138/graham_spencer.xhtml?ver=5,benign
http://www.plasmatreatment.co.uk/index.php/plasma-treatment-equipment/pico-5l-plasma-treatment-system,defacement
montrealplus.ca/montreal/venues/parc-angrignon,benign
amateur-radio-wiki.net/index.php?title=Software_Defined_Radio_%28SDR%29,benign
bazardoriente.it/esco/eccolo/confirmation/373662f39d954fbadd1b108c8fbc86a6/,benign
palomar.edu/athletics/football/coaches.htm,benign
www.gamespot.com/ps2/adventure/soulreaver2/,phishing
allstarpics.net/pic-gallery/cary-fukunaga-pics.htm,benign
http://bodrumdil.com/prog/snavlara-hazrlk/204-sertifikanz-olsun.html,defacement
epc-expedia.eu,phishing
www.foremostplastic.com/Page5.html,phishing
http://hristo-kasmetski.com/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL2hyaXN0by1rYXNtZXRza2kuY29tL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTE0OmF1ZGlvJkl0ZW1pZD0xNA==,defacement
asplous.it/hits/webscr.php?cmd=_login-run&amp;dispatch=7b87c042133d085573b790fee8edeaee7b87c042133d085573b790fee8edeaee,benign
http://dyetr.com/index.php?option=com_content&view=article&id=61:dye&catid=42:haberler,defacement
http://comicbook.com/2015/05/01/swat-officers-dressed-as-superheroes-save-hospital-from-the-joke/,benign
http://zozo.jp/shop/akm/?price=proper&p_ssy=2015&p_ssm=5&p_ssd=13&p_sey=2015&p_sem=5&p_sed=13&dstk=2,benign
myworldcupinfo.com/icc-cricket-world-cup-1996.shtml,benign
cleverconversations.org/fr/pll/_Pages=5885d80a13c0db1fb6947b0aeaeabdfc/50769f5b12c3ead2ba9b65d44f5782a8/Laconfimation.php,benign
imdb.com/title/tt0063829/combined,benign
http://www.userp.org.br/index.php?option=com_content&view=article&id=98&Itemid=183,defacement
duckduckgo.com/1/c/Union_Army_officers,benign
rootsweb.ancestry.com/~neperkin/wilson.htm,benign
shreekumar.travelyaari.com/,benign
drblogstein.com/category/michelle-manhart,benign
vk-sourses.esy.es,phishing
http://iconosquare.com/contest/xmm/bugaboo-cameleon-sahara-expeditiondeluxe-competition,benign
sylvainbazinet.com/Genealogy/Database/f_282.html,benign
whosdatedwho.com/tpx_51661/daniel-kash/,benign
collider.com/chad-ochocinco-american-reunion/99485/,benign
http://allegro.pl/listing/listing.php?bmatch=seng-v10-p-sm-pers-isqm-chl-moda-0414&id=1454&order=n&string=%7Bstring%7D,benign
soccerway.com/players/,benign
http://www.slab.ro/nutritie/91-cum-se-mentine-continutul-de-substante-hranitoare-in-alimente,defacement
x-files.host.sk/episode4.php,benign
https://wolftain.com/blog/wp-content/themes/danfe/iwyucsavcho/2868/EmploymentVerification_2868_05072020.zip,malware
http://cookingx2.com/index.php?option=com_cookbook&func=detail&id=94,defacement
123people.ca/s/pierre+charbonneau,benign
one-last-song.deviantart.com/,benign
tools.ietf.org/html/rfc1087,phishing
designbygravity.wordpress.com/2011/01/13/a-volatile-look-at-hsqldb/,benign
http://torcache.net/torrent/82C860E5FD40695AD8C9E7BA3992E72B2E2FF7A2.torrent?title=[kickass.to]kingsman.the.secret.service.2014.1080p.webrip.korsub.x264.aac2.0.fgt,benign
http://enigreen.net/ck/content/f3df97408e409f210eb3893b1e057811,phishing
kansan.com/stories/2008/nov/11/live_update_kansas_vs_emporia_st/,benign
gamefaqs.com/ps3/952634-the-last-guardian/data,benign
www.seas.gwu.edu/~mfeldman/,phishing
www.anaesthetist.com/mnm/perl/Findex.htm,phishing
delphosherald.com/index.php?option=com_content&view=article&id=5209:15-to-vie-for-canal-days-queen-crown&catid=1:latest-news&Itemid=44,benign
https://apbfiber.com/openme/6820d200d42d3_18d30d11.exe,malware
bowerypoetry.com/,benign
trulia.com/schools/MO-Riverside/Park_Hill_South_High_School/,benign
http://euromonolit.com/2011-01-04-13-29-44/novosti?limitstart=10,defacement
2010.lafilmfest.com/,benign
http://www.discountboxsupply.com/index.php?format=feed&type=rss,defacement
legacy.com/guestbook/can-edmonton/guestbook.aspx?n=guy-coulombe&pid=151563532&page=2&sign=3,benign
spokeo.com/Sharon+Masten,benign
en.wikipedia.org/wiki/Charles-S%C3%A9raphin_Rodier_(mayor),benign
fb-alert-info.dynv6.net,phishing
https://mail.beloinox.pl/verify.php,phishing
youtube.com/watch?v=5oRWn8GyA0I,benign
http://siaco.it/home/30-cultura-azienda.pdf,defacement
mega-pontos-fidelidade.de.lv/,benign
cheme.cornell.edu/,benign
http://123.12.45.179:58833/Mozi.m,malware
http://tobogo.net/cdsb/board.php?board=greet&bm=view&no=5710&category=&auth=&page=1&search=&keyword=&recom=,benign
torrentspath.com/24263215/ggg-die-mit-dem-sperma-tanzt-avi.html,benign
http://www.ciifen-int.org/index.php?option=com_content&view=article&id=278:preguntas-frecuantes-de-enos&catid=77:faqs&Itemid=92&lang=es,defacement
www.thrc-crhit.org/en/index-en.asp,phishing
kvity-lviv.com.ua/images/components/scripts/icon/www.mastercard.com/,benign
http://thenextweb.com/apps/2011/02/24/instagram-opens-its-api-for-a-more-connected-and-transparent-world/feed/gtm.js,benign
utenti.multimania.it/altoimpatto/,phishing
http://182.126.214.208:54129/i,malware
schmap.com/montreal/montrealhippodrome/,benign
http://midlertidig.idesign.dk/https/,phishing
wn.com/Ernest_Henry_Wilson,benign
http://115.59.118.128:34228/Mozi.m,malware
secure.bankofamerica.account-disabled.verduresarl.com,phishing
http://www.winnerhydraulicsusa.com/index.html,defacement
sdsaibo.com/images/?https:/secure.runescape.com/m=weblogin/loginform.ws?mod=www,benign
www.phplabs.com/scripts.php?script=RateMyStuff,phishing
homepages.rootsweb.ancestry.com/~dobson/ky/kylogan.htm,benign
paypal.t-sigo.com/services/paypal/index1.php,benign
http://roval.com/about.htm,defacement
